tweet_url,author_name,author_id,text,created_at,reply_to,retweet_from,like_count,reply_count,retweet_count,photo,video,link
https://twitter.com/VW/status/676841891510403072,Volkswagen,@VW,"@OohSusieQ Congrats, Susie! We’re excited to have you join the VW family! If you have questions, give us a call at 800-822-8987.",2015-12-15T19:10:56.000Z,@oohsusieq206,,1,,1,false,false,false
https://twitter.com/VW/status/676841889841057792,Volkswagen,@VW,@will_VS_chris We’d like to hear more about what’s happening. Please DM us your VIN and email so we can get in touch. #VWCares,2015-12-15T19:10:56.000Z,@BillyHoOfficial,,,,1,false,false,false
https://twitter.com/VW/status/676841887928483841,Volkswagen,@VW,@JamesFreePBX We’d like to see how we might be able to help. Please DM us your VIN and email address and a colleague of ours will reach out.,2015-12-15T19:10:55.000Z,,,,,1,false,false,false
https://twitter.com/VW/status/676841886078775297,Volkswagen,@VW,"@alleycats4u We would be happy to research your concerns further. If you’d like, DM your VIN and email address and we’ll reach out to you.",2015-12-15T19:10:55.000Z,@EatAtlantallc,,,1,,false,false,false
https://twitter.com/VW/status/676829568133533696,Volkswagen,@VW,@bonchristian0 Head over to http://vw.com/contact and there's a button for LIVE CHAT on the top right of the page #VWCares,2015-12-15T18:21:58.000Z,@paloaltoicu,,,,,false,false,true
https://twitter.com/VW/status/676820929050099712,Volkswagen,@VW,@NJ_Dubbin Okay great to hear it's back up! Please let us know if there's anything else we can assist with in the future.,2015-12-15T17:47:38.000Z,,,,,,false,false,false
https://twitter.com/VW/status/676812993527582722,Volkswagen,@VW,@cswanger You can also try our http://parts.vw.com site. We recommend the dealer so they can confirm the correct part number for you.,2015-12-15T17:16:06.000Z,@cswanger,,,,,false,false,true
https://twitter.com/VW/status/676811284067717122,Volkswagen,@VW,"@GrandyManFTW21 This isn’t what we hoped for you, and we’d like to hear more. Please DM us your VIN and email so we can reach out.",2015-12-15T17:09:19.000Z,,,,,1,false,false,false
https://twitter.com/VW/status/676811282431893504,Volkswagen,@VW,@ptorgus We would like to find out how we might be able to help. Please DM us your VIN and email address and we’ll gladly reach out to you.,2015-12-15T17:09:18.000Z,@ptorgus,,,,,false,false,false
https://twitter.com/VW/status/676811280326377472,Volkswagen,@VW,@JHightman We’re very sorry for the inconvenience. Please DM us your email address and we’ll gladly reach out to you to hear more. #VWCares,2015-12-15T17:09:18.000Z,,,,,,false,false,false
https://twitter.com/VW/status/676811277394567169,Volkswagen,@VW,@NJ_Dubbin One of our colleagues will be reaching out to you shortly with the next steps. #VWCares,2015-12-15T17:09:17.000Z,,,,,,false,false,false
https://twitter.com/VW/status/676811275561664512,Volkswagen,@VW,@NJ_Dubbin We’re sorry to hear of your touchscreen. We want to look further into this to see how we can help.,2015-12-15T17:09:17.000Z,,,,1,,false,false,false
https://twitter.com/VW/status/676811274370482176,Volkswagen,@VW,@Itaryn1 Please DM us your VIN and email address and we will reach out to you soon. #VWCares,2015-12-15T17:09:17.000Z,@taryn_mckenna,,1,,,false,false,false
https://twitter.com/VW/status/676811272613072896,Volkswagen,@VW,@Itaryn1 We’re sorry to hear of the issues you’ve been experiencing. We’d like to look further into this to see how we might be able to help,2015-12-15T17:09:16.000Z,@taryn_mckenna,,,,,false,false,false
https://twitter.com/VW/status/676805016166862848,Volkswagen,@VW,@cswanger The parts department at your local dealer would be able to see what’s possible for your Jetta. http://vw.com/find-a-dealer,2015-12-15T16:44:24.000Z,@cswanger,,,1,,false,false,true
https://twitter.com/VW/status/676805014686269440,Volkswagen,@VW,@20Facts We want a pleasurable experience when working with the dealership so we’re sorry to hear you’ve had anything but that.,2015-12-15T16:44:24.000Z,@20Facts,,,2,1,false,false,false
https://twitter.com/VW/status/676803278810710016,Volkswagen,@VW,@20Facts We’d like to look further into this to see how we might be able to help. Please DM us your VIN and email and we will reach out.,2015-12-15T16:37:30.000Z,@20Facts,,,,,false,false,false
https://twitter.com/VW/status/676800635698700288,Volkswagen,@VW,"@aaronjblack90 If it is easier for you, we're available over Live Chat  at http://vw.com 7 days a week. #VWCares",2015-12-15T16:27:00.000Z,@aaronjblack90,,,1,,false,false,true
https://twitter.com/VW/status/676800634171998208,Volkswagen,@VW,"@aaronjblack90 We’re very sorry for the inconvenience. If you have any additional questions, please feel free to reach out to us again.",2015-12-15T16:27:00.000Z,@aaronjblack90,,,1,,false,false,false
https://twitter.com/VW/status/676530164344360960,Volkswagen,@VW,"@PS3GAMER1997 We’d love to help! Check out http://vw.com/contact. It provides our live chat, phone number, and a place to leave a message.",2015-12-14T22:32:15.000Z,,,,,1,false,false,true
https://twitter.com/VW/status/676525722639319040,Volkswagen,@VW,@zoe_ann35 We can go over all of the features with you and see what we can do to help. #VWCares,2015-12-14T22:14:36.000Z,,,,,2,false,false,false
https://twitter.com/VW/status/676525720735121408,Volkswagen,@VW,@zoe_ann35 We’d love to help! Check out http://vw.com/contact where you can Live Chat with us or give us a call 1-800-822-8987,2015-12-14T22:14:35.000Z,@zoe_ann35,,,,1,false,false,true
https://twitter.com/VW/status/676523950264881152,Volkswagen,@VW,@InkM3Out We look for every opportunity to help our drivers. Please DM us your VIN and email so we can see look into this #VWCares,2015-12-14T22:07:33.000Z,,,,,1,false,false,false
https://twitter.com/VW/status/676516970611642368,Volkswagen,@VW,@BJSmithStrategy We're glad the dealer was able to help. Please give us a call at 800-822-8987 if you have any additional questions #VWCares,2015-12-14T21:39:49.000Z,@BJSmithArt,,1,,,false,false,false
https://twitter.com/VW/status/676509870619668480,Volkswagen,@VW,"@raneycat We’re sorry to hear about this, and would like to look into it further. Please DM us your VIN and email so we get in touch.",2015-12-14T21:11:36.000Z,@raneycat,,,,,false,false,false
https://twitter.com/VW/status/676499144282759168,Volkswagen,@VW,@runcnc7 Please DM us your VIN and email address and we’ll gladly reach out to you. #VWCares,2015-12-14T20:28:59.000Z,,,,,,false,false,false
https://twitter.com/VW/status/676499142466625537,Volkswagen,@VW,@runcnc7 We’re sorry to hear about your VW and would be happy to find out how we might be able to help.,2015-12-14T20:28:58.000Z,,,,,,false,false,false
https://twitter.com/VW/status/676499139383791616,Volkswagen,@VW,@BJSmithStrategy Please DM us your VIN and email address and we’ll gladly reach out to you. #VWCares,2015-12-14T20:28:58.000Z,@BJSmithArt,,,3,,false,false,false
https://twitter.com/VW/status/676499137357996032,Volkswagen,@VW,@BJSmithStrategy We’re very sorry for the inconvenience and would be happy to find out how we can help.,2015-12-14T20:28:57.000Z,@BJSmithArt,,,,,false,false,false
https://twitter.com/VW/status/676474419988987904,Volkswagen,@VW,"@EastCoastGeo Since your financial information is kept protected, we recommend that you continue to work with VW Credit.",2015-12-14T18:50:44.000Z,,,,,,false,false,false
https://twitter.com/VW/status/676474418751606785,Volkswagen,@VW,@EastCoastGeo We sincerely apologize for the inconvenience you have experienced trying to obtain your title from VW Credit.,2015-12-14T18:50:44.000Z,,,,,,false,false,false
https://twitter.com/VW/status/676474417224912896,Volkswagen,@VW,@EastCoastGeo We know how important it is to be with your family for the holidays and we want you to be there with them too.,2015-12-14T18:50:44.000Z,,,,,,false,false,false
https://twitter.com/VW/status/676434266138349568,Volkswagen,@VW,@robertltotten We want a better experience for you as a VW driver and we're here to help! Please let us know if there's anything we can do.,2015-12-14T16:11:11.000Z,,,,,,false,false,false
https://twitter.com/VW/status/676434264238325760,Volkswagen,@VW,@HCIDME We're here to help! Please let us know if there's anything we can do. #VWCares,2015-12-14T16:11:10.000Z,@HCIDME,,,,,false,false,false
https://twitter.com/VW/status/676434262409666561,Volkswagen,@VW,@HpGregory We'd like to look further into this for you. Can you DM us your VIN and email address so we can reach out?,2015-12-14T16:11:10.000Z,,,,,,false,false,false
https://twitter.com/VW/status/675416271840669696,Volkswagen,@VW,"@blitchiz We're so glad to hear that you're okay! Thanks for sharing with us. If you'd like to tell us more, please reach out to us #VWCares",2015-12-11T20:46:02.000Z,@blitchiz,,,1,2,false,false,false
https://twitter.com/VW/status/675400363512430592,Volkswagen,@VW,@PaulFromChicago We'd like to look further into this for you. Please DM us your VIN and email address and we will reach out for more info.,2015-12-11T19:42:49.000Z,@PaulFromChicago,,,,3,false,false,false
https://twitter.com/VW/status/675385181998460931,Volkswagen,@VW,@Technolomen We're sorry to hear of this. Please reach out to us if there's anything we can do to help http://vw.com/contact,2015-12-11T18:42:30.000Z,,,,,2,false,false,true
https://twitter.com/VW/status/675082097950859268,Volkswagen,@VW,"@cryptokiely We’re sorry to hear about your concerns. If there’s anything we can do to help, please give us a call at 800-822-8987. #VWCares",2015-12-10T22:38:09.000Z,@cryptokiely,,,,2,false,false,false
https://twitter.com/VW/status/675082095883100160,Volkswagen,@VW,@KeithGiglio Please DM us your VIN and email address and we’ll gladly reach out to you to hear more. #VWCares,2015-12-10T22:38:08.000Z,@KeithGiglio,,,,2,false,false,false
https://twitter.com/VW/status/675080222434291713,Volkswagen,@VW,@KeithGiglio We are very sorry to hear about your concerns and would be happy to find out how we might be able to help.,2015-12-10T22:30:42.000Z,@KeithGiglio,,,,2,false,false,false
https://twitter.com/VW/status/675021385350033408,Volkswagen,@VW,@gotLUCHEii_iiDO Sorry to hear of your issues with your VW. Please DM us your VIN and email address if there's anything we can do to help.,2015-12-10T18:36:54.000Z,@gotLUCHEii_iiDO,,,,2,false,false,false
https://twitter.com/VW/status/675010708463943684,Volkswagen,@VW,@StrutnWuf Thanks for the heads up! We are currently working on it and should be back up soon.,2015-12-10T17:54:28.000Z,@StrutnWuf,,1,1,4,false,false,false
https://twitter.com/VW/status/675006398422384640,Volkswagen,@VW,@_cynthialoyolaa Please DM us your VIN and email address if there's anything we can do to assist after your dealer appointment #VWCares,2015-12-10T17:37:21.000Z,@_cynthialoyolaa,,,,1,false,false,false
https://twitter.com/VW/status/675006396815970304,Volkswagen,@VW,@_cynthialoyolaa We're sorry to hear of the noise that's going on with your VW. We want your VW in the best hands so that would be a dealer.,2015-12-10T17:37:20.000Z,@_cynthialoyolaa,,,,2,false,false,false
https://twitter.com/VW/status/674995739504721920,Volkswagen,@VW,@PhishSchaefer We’re happy to hear that we’re working on this for you. Please reach out if there’s anything else in the future. #VWCares,2015-12-10T16:54:59.000Z,,,,,2,false,false,false
https://twitter.com/VW/status/674989482530115584,Volkswagen,@VW,"@ESnow4th Thanks for the #VDubLove, Ed! We're thrilled you're enjoying your Golf! If you have questions, let us know; we're happy to help.",2015-12-10T16:30:07.000Z,,,,,2,false,false,false
https://twitter.com/VW/status/674989481091399680,Volkswagen,@VW,@Shawnvelopes We're sorry to hear about your GTI. Our Region Case Manager team will be reaching out to you to discuss any updates.,2015-12-10T16:30:07.000Z,@Shawnvelopes,,,,2,false,false,false
https://twitter.com/VW/status/674989479426322433,Volkswagen,@VW,@wise_marcia We're sorry we weren't able to meet your expectations this time. Please let us know if there's anything in the future.,2015-12-10T16:30:07.000Z,@wise_marcia,,,,2,false,false,false
https://twitter.com/VW/status/674717941334577152,Volkswagen,@VW,@davebacci We see you're working with our Customer Care team. They'll be reaching out to you soon. Let us know if there's anything else.,2015-12-09T22:31:07.000Z,,,,,2,false,false,false
https://twitter.com/VW/status/674710977103814656,Volkswagen,@VW,"@niki_green If you’d like for us to follow up on your appointment, feel free to give us a call at 800-822-8987. #VWCares",2015-12-09T22:03:27.000Z,@pilotnikib,,,1,2,false,false,false
https://twitter.com/VW/status/674710131905396736,Volkswagen,@VW,@niki_green We apologize that you are having concerns with your Golf R. We recommend working with your VW dealer to find out more.,2015-12-09T22:00:05.000Z,@pilotnikib,,,,2,false,false,false
https://twitter.com/VW/status/674710129866989569,Volkswagen,@VW,@ColinWatts14 We're sorry to hear about your lights. The best place for your VW is at the dealership. Find one at http://vw.com/find-a-dealer,2015-12-09T22:00:05.000Z,@ColinWatts14,,,,2,false,false,true
https://twitter.com/VW/status/674709259146256384,Volkswagen,@VW,@bellaaarose Please DM us your email and VIN so we can look into how we might be able to help #VWCares,2015-12-09T21:56:37.000Z,@bellaaarose,,,,2,false,false,false
https://twitter.com/VW/status/674704000239861761,Volkswagen,@VW,@bellaaarose We want your VW in the best hands possible so we recommend having a VW dealer take a look at it.,2015-12-09T21:35:43.000Z,@bellaaarose,,1,,2,false,false,false
https://twitter.com/VW/status/674684753560272896,Volkswagen,@VW,@CardiacCrusher We want the best for you at our dealers so we're sorry to hear of this. We'd like to look further into this for you.,2015-12-09T20:19:14.000Z,@CardiacCrusher,,,,2,false,false,false
https://twitter.com/VW/status/674674247046848512,Volkswagen,@VW,@GreenMtnCloud We'd like to see how we might be able to help. Please DM us your VIN and email address so we can get in touch. #VWCares,2015-12-09T19:37:29.000Z,@GreenMtnCloud,,,,2,false,false,false
https://twitter.com/VW/status/674669843795148801,Volkswagen,@VW,@MsDesiNicole We are very sorry to hear about your experience. Please DM your VIN and email address and we’ll reach out to you. #VWCares,2015-12-09T19:20:00.000Z,@MsDesiNicole,,,,3,false,false,false
https://twitter.com/VW/status/674654838316142592,Volkswagen,@VW,@NeilSnell We'd like to hear more about what's happened. Please DM us your VIN and email so we can reach out to you. #VWCares,2015-12-09T18:20:22.000Z,,,,,2,false,false,false
https://twitter.com/VW/status/674654836835483649,Volkswagen,@VW,@MichaelEatsSF Please DM us your VIN and email address and we’ll gladly reach out to you. #VWCares,2015-12-09T18:20:22.000Z,@MichaelEatsSF,,,,2,false,false,false
https://twitter.com/VW/status/674654835224870913,Volkswagen,@VW,"@MichaelEatsSF We want owning a VW to be something to smile about, so we’re very sorry you’ve had concerns with the radio in your Jetta.",2015-12-09T18:20:21.000Z,@MichaelEatsSF,,,,1,false,false,false
https://twitter.com/VW/status/674353957876051968,Volkswagen,@VW,@Sharif_Shaalan Please DM us your VIN and email address so we can find out how we might be able to help. #VWCares,2015-12-08T22:24:47.000Z,@Sharif_Shaalan,,,,2,false,false,false
https://twitter.com/VW/status/674353095153872897,Volkswagen,@VW,@Sharif_Shaalan We want nothing but a carefree ownership experience so we're sorry to hear of a repair needed early in the life of your VW.,2015-12-08T22:21:21.000Z,@Sharif_Shaalan,,,,2,false,false,false
https://twitter.com/VW/status/674353093140611072,Volkswagen,@VW,@the_real_ddd We would be happy to research your concerns further. Please DM your VIN and email address and we’ll reach out to you #VWCares,2015-12-08T22:21:20.000Z,,,,,2,false,false,false
https://twitter.com/VW/status/674352159148740610,Volkswagen,@VW,@Missit420 Thank you for the additional info. Please DM us your VIN and email address and we’ll be happy to research further for you.,2015-12-08T22:17:38.000Z,@Marissy420,,,,2,false,false,false
https://twitter.com/VW/status/674327236456026112,Volkswagen,@VW,@Sigroy We would be happy to find out how we might be able to help. Please DM your VIN and email address and we’ll gladly reach out to you.,2015-12-08T20:38:36.000Z,@Sigroy,,,1,1,false,false,false
https://twitter.com/VW/status/674303984643870720,Volkswagen,@VW,"@actsleazy You're welcome! We love your Jetta too! If you ever have questions, please let us know at 800-822-8987.",2015-12-08T19:06:12.000Z,@actsleazy,,,,1,false,false,false
https://twitter.com/VW/status/674280971261239296,Volkswagen,@VW,@PapaBearMunoz We are very sorry to hear this was your experience. Please DM us your email address and we’ll reach out to you. #VWCares,2015-12-08T17:34:45.000Z,@CoachMunoz,,,,2,false,false,false
https://twitter.com/VW/status/674274904087224320,Volkswagen,@VW,@brettewarner We're sorry to hear of the issues with your Jetta. Please DM us your VIN and email so we can see how we might be able to help.,2015-12-08T17:10:39.000Z,,,,,2,false,false,false
https://twitter.com/VW/status/674274902761865216,Volkswagen,@VW,"@Phonic Please DM us your VIN, email address, and a little more information and one of our colleagues will reach out soon #VWCares",2015-12-08T17:10:38.000Z,@Phonic,,,,1,false,false,false
https://twitter.com/VW/status/674274900815679488,Volkswagen,@VW,@Phonic We're sorry to hear of this and would like to look further into it to see how we might be able to help.,2015-12-08T17:10:38.000Z,@Phonic,,,,1,false,false,false
https://twitter.com/VW/status/674274020745830401,Volkswagen,@VW,@Norbyboo We'd like to learn more about what's happened. Please DM us your VIN and email so we can reach out to you. #VWCares,2015-12-08T17:07:08.000Z,,,,,1,false,false,false
https://twitter.com/VW/status/674274018841657344,Volkswagen,@VW,@hellomrbungle Congrats on your #VWGTI! We'd love to see how we can help with this. Please DM us your VIN and email so we can look into it.,2015-12-08T17:07:08.000Z,@hellomrbungle,,,,1,false,false,false
https://twitter.com/VW/status/673989748415815682,Volkswagen,@VW,"@LizzyLizzyLiz23 We're excited that you're loving your VW! If you have questions, we're here to help. Call us at 800-822-8987.",2015-12-07T22:17:32.000Z,@LizzyLizzyLiz23,,,,2,false,false,false
https://twitter.com/VW/status/673981874604085249,Volkswagen,@VW,@stulipper We'd like to see how we can help you with this! Please give us a call at 800-822-8987.,2015-12-07T21:46:15.000Z,@stulipper,,,1,3,false,false,false
https://twitter.com/VW/status/673978329507086336,Volkswagen,@VW,"@MandaJCollins We're sorry we weren't able to meet your expectations, Amanda. If you have any other questions, we hope you'll reach out.",2015-12-07T21:32:10.000Z,@MandaJCollins,,,,2,false,false,false
https://twitter.com/VW/status/673967693385469952,Volkswagen,@VW,@sjschnick1 We'd love to help! Please DM us your VIN and email address and one of our colleagues will reach out with the next steps #VWCares,2015-12-07T20:49:54.000Z,@sjschnick1,,,,2,false,false,false
https://twitter.com/VW/status/673956155228491776,Volkswagen,@VW,@son_adam72 Thank you for your additional information. One of our colleagues will be reaching out to you soon.,2015-12-07T20:04:03.000Z,@son_adam72,,,,1,false,false,false
https://twitter.com/VW/status/673937085972148225,Volkswagen,@VW,@heldiehelder We're sorry to hear of this. Please DM us your VIN and email address so we can look further into it.,2015-12-07T18:48:17.000Z,@heldiehelder,,1,1,1,false,false,false
https://twitter.com/VW/status/673937084416004096,Volkswagen,@VW,"@DouglasRayworth If you’d like to discuss your vehicle in more detail, please feel free to give us a call at 800-822-8987. #VWCares",2015-12-07T18:48:16.000Z,@DouglasRayworth,,,,1,false,false,false
https://twitter.com/VW/status/673934443199918080,Volkswagen,@VW,"@DouglasRayworth It’s important that your ownership is carefree, so we’re sorry you’re having concerns with the radio in your Jetta TDI.",2015-12-07T18:37:47.000Z,@DouglasRayworth,,,,1,false,false,false
https://twitter.com/VW/status/673932616710553600,Volkswagen,@VW,@Missit420 We recommend working with your local VW dealership to ensure everything is functioning the way it was designed. #VWCares,2015-12-07T18:30:31.000Z,@Marissy420,,,4,1,false,false,false
https://twitter.com/VW/status/673930824396374016,Volkswagen,@VW,@Missit420 We appreciate your feedback and are sorry you’re having concerns with the MDI cable for your Passat.,2015-12-07T18:23:24.000Z,@Marissy420,,1,1,1,false,false,false
https://twitter.com/VW/status/673929944276144129,Volkswagen,@VW,@MsHoughton We're sorry to hear of the concerns with your Beetle. Please let us know if we can help! http://vw.com/contact,2015-12-07T18:19:54.000Z,,,,,1,false,false,true
https://twitter.com/VW/status/673904031379513344,Volkswagen,@VW,"@Bandonker We’re very sorry to hear about your experience, Andrew. DM us your email address and we’ll gladly reach out to you. #VWCares",2015-12-07T16:36:56.000Z,@Bandonker,,,,2,false,false,false
https://twitter.com/VW/status/673901273767251968,Volkswagen,@VW,"@son_adam72 Hi Adam! You can reply to this message with your VIN, email address, and specifics. One of our colleagues will reach out soon.",2015-12-07T16:25:58.000Z,@son_adam72,,,2,1,false,false,false
https://twitter.com/VW/status/673899453313474560,Volkswagen,@VW,@PhishSchaefer Please DM us your VIN and email address so one of our colleagues can reach out and look further into this for you. #VWCares,2015-12-07T16:18:44.000Z,,,,,1,false,false,false
https://twitter.com/VW/status/673899451891625984,Volkswagen,@VW,"@PhishSchaefer Our goal is to have a pleasant, carefree experience at our dealers so we're sorry to hear that wasn't the case for you.",2015-12-07T16:18:44.000Z,,,,,1,false,false,false
https://twitter.com/VW/status/672903071656120321,Volkswagen,@VW,"@SheLaughsBlog  If you’d like us to follow up on your repairs, please feel free to give us a call at 800-822-8987. #VWCares",2015-12-04T22:19:28.000Z,@idrownoceans,,2,,3,false,false,false
https://twitter.com/VW/status/672903069517000705,Volkswagen,@VW,"@SheLaughsBlog We’re sorry to hear you’re having concerns with your Routan, Sarah. We recommend bringing it to a VW dealer for a diagnosis.",2015-12-04T22:19:28.000Z,@idrownoceans,,,,2,false,false,false
https://twitter.com/VW/status/672903068233555968,Volkswagen,@VW,"@NJ_Dubbin We wish you luck finding it, and hope you’ll let us know when you do!",2015-12-04T22:19:28.000Z,@itsjustafatkid,,,,2,false,false,false
https://twitter.com/VW/status/672903066799071232,Volkswagen,@VW,"@NJ_Dubbin We checked our DriverGear site, and it looks like the sweater is not available.",2015-12-04T22:19:27.000Z,@itsjustafatkid,,,,2,false,false,false
https://twitter.com/VW/status/672903064114696192,Volkswagen,@VW,"@Jmd1033 We're sorry we were unable to meet your expectations, Jon. If you have any further questions, we hope you will reach out to us.",2015-12-04T22:19:27.000Z,,,,,2,false,false,false
https://twitter.com/VW/status/672854058378510336,Volkswagen,@VW,@DLicorice We want a better experience for you as a driver. Please let us know if we can help out. http://vw.com/contact #VWCares,2015-12-04T19:04:43.000Z,,,,,2,false,false,true
https://twitter.com/VW/status/672821363850141696,Volkswagen,@VW,@backdoorcurve We'd like to hear more about what happened. Please DM us your VIN and email so we can see how we might be able to help.,2015-12-04T16:54:48.000Z,@chinesebatvirus,,,,2,false,false,false
https://twitter.com/VW/status/672817823580721153,Volkswagen,@VW,"@CarlSorvino We’re sorry to hear about the repairs needed. If there’s anything we can do, let us know! http://vw.com/contact #VWCares",2015-12-04T16:40:44.000Z,@CarlSorvino,,,1,2,false,false,true
https://twitter.com/VW/status/672817040776822785,Volkswagen,@VW,@Awwatchdog1 You can keep up with any VW news and vehicle releases at http://media.vw.com,2015-12-04T16:37:37.000Z,@JMGiuffreJr,,,,2,false,false,true
https://twitter.com/VW/status/672817037345861632,Volkswagen,@VW,"@Awwatchdog1 A new bus sounds great, but we don't have any confirmed plans right now.",2015-12-04T16:37:36.000Z,@JMGiuffreJr,,,,2,false,false,false
https://twitter.com/VW/status/672817035512909824,Volkswagen,@VW,"@kvancil We’re glad you like the heated seats. When it’s cold, you do deserve it! Stay warm and happy driving! #VWCares",2015-12-04T16:37:36.000Z,@kentvancil,,1,,2,false,false,false
https://twitter.com/VW/status/672816079148683264,Volkswagen,@VW,"@P0LARIS7 Thanks for the love, Marcelo! We're thrilled you're enjoying your Jetta and wish you many happy miles! #VWDubLove",2015-12-04T16:33:48.000Z,@P0LARIS7,,1,1,2,false,false,false
https://twitter.com/VW/status/672816077089337344,Volkswagen,@VW,@Joncacosta We'd like to find out more. Please DM us your VIN and email so we can reach out to you.,2015-12-04T16:33:47.000Z,,,,,2,false,false,false
https://twitter.com/VW/status/672809206160863232,Volkswagen,@VW,"@rocket644 It’s important that your ownership is carefree, so we’re sorry to hear you’re having concerns with the Bluetooth in your Passat.",2015-12-04T16:06:29.000Z,@rocket644,,,,1,false,false,false
https://twitter.com/VW/status/672546734141145088,Volkswagen,@VW,"@vRoxz22 We’re sorry to hear about your experience. If there’s anything we can do to help, please give us a call at 800-822-8987. #VWCares",2015-12-03T22:43:31.000Z,@vRoxz22,,,,2,false,false,false
https://twitter.com/VW/status/672544193818968064,Volkswagen,@VW,@jen_knits We would be happy to find out how we might be able to help. DM your VIN and email address and we’ll gladly reach out to you.,2015-12-03T22:33:25.000Z,@Purl_Wise,,1,,2,false,false,false
https://twitter.com/VW/status/672544192258707456,Volkswagen,@VW,"@jen_knits We want your ownership to be carefree, so we’re very sorry to hear you’re having concerns with your Jetta.",2015-12-03T22:33:25.000Z,@Purl_Wise,,1,,2,false,false,false
https://twitter.com/VW/status/672479954852954112,Volkswagen,@VW,"@missjadelily Adulthood does have its advantages! Congrats on your new #Tiguan! If you have questions, let us know at 800-822-8987.",2015-12-03T18:18:09.000Z,@missjadelily,,1,,2,false,false,false
https://twitter.com/VW/status/672479950377631744,Volkswagen,@VW,@_Mikedaniel Please DM us your VIN and email address and one of our colleagues will reach out to you as soon as possible #VWCares,2015-12-03T18:18:08.000Z,@MD71_,,,,2,false,false,false
